year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Jaguar,XJ,XJL Portfolio,sedan,automatic,sajwa2gb1dlv43096,fl,47,15172,white,blue,palm beach motor cars,49500,52000,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2013,Mercedes-Benz,SL-Class,SL550,convertible,automatic,wddjk7da0df019540,pa,45,27165,silver,red,r hollenshead auto sales inc,65000,63000,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera 4S,coupe,automatic,wp0ab2a99ds121935,ca,49,9411,gray,black,chapman performance autos llc,88000,90500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Audi,R8,5.2 quattro Spyder,convertible,automatic,wuavnafgxcn002897,fl,38,23347,black,black,audi north atlanta,110000,105000,Thu Jun 04 2015 02:45:00 GMT-0700 (PDT)
2012,Bentley,Continental Flying Spur,Base,sedan,automatic,scbbr9za4cc077300,ca,43,29225,blue,beige,porsche fin svcs dba bentley financial services,95000,92000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Chevrolet,Corvette,Z06,coupe,manual,1g1yk2de6c5105642,tx,42,14284,blue,black,hopper motorplex inc,53900,52000,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsp2e44ca727046,pa,42,33813,white,beige,r hollenshead auto sales inc,56500,55100,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2012,Mercedes-Benz,CL-Class,CL63 AMG,coupe,automatic,wddej7eb3ca029633,ca,47,23694,black,black,ecars,65000,66000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,CLS-Class,CLS63 AMG,sedan,automatic,wddlj7eb2ca033387,fl,41,32830,black,black,mb automotive corp,58800,55500,Thu Jun 11 2015 04:25:00 GMT-0700 (PDT)
2009,Aston Martin,V8 Vantage,Base,coupe,manual,scfbb03c79gc12430,tx,48,25602,black,black,flag/park place maserati,55600,54000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2014,Audi,Q7,TDI Prestige quattro,suv,automatic,wa1wmafe5ed012050,ca,47,18151,white,black,chapman performance autos llc,53300,55500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,BMW,6 Series Gran Coupe,650i,sedan,automatic,wba6b2c57ed129096,fl,36,32306,blue,brown,braman motors,59700,56000,Thu Jun 11 2015 02:40:00 GMT-0700 (PDT)
2008,Dodge,Viper,SRT-10,coupe,manual,1b3jz69z48v200684,tx,47,25926,black,black,pro financial inc,52400,51700,Wed Jun 03 2015 03:20:00 GMT-0700 (PDT)
2014,Chevrolet,Corvette Stingray,Base,convertible,automatic,1g1yf3d77e5126658,tx,5,1263,yellow,black,hopper motorplex inc,59600,58500,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT)
2015,Cadillac,Escalade ESV,Luxury,suv,automatic,1gys4hkj1fr258298,co,35,14532,black,black,brac of salt lake city,74000,71200,Wed Jun 03 2015 04:15:00 GMT-0700 (PDT)
2015,Cadillac,Escalade,Luxury,suv,automatic,1gys4bkj0fr224530,mn,48,12444,black,black,cadillac of sioux falls,71000,71000,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf0ea349922,tx,48,45691,white,brown,tdaf remarketing,62000,59500,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT)
2014,Maserati,Ghibli,S Q4,sedan,automatic,zam57rta2e1094647,tx,42,12495,silver,black,flag/reeves import motorca,57500,58750,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2014,Porsche,911,Carrera,coupe,manual,wp0aa2a91es106575,pa,49,5275,white,black,r hollenshead auto sales inc,74000,71500,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,sedan,automatic,wddng7dbxda501635,nv,38,19113,—,black,mercedes-benz financial services,51400,53750,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,sedan,automatic,wddng7db5da517581,nv,37,13412,—,black,mercedes-benz financial services,52800,53750,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,S,sedan,automatic,wp0ab2a74dl061135,fl,44,15151,black,beige,the collection,65000,65800,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,suv,automatic,4jgdf6ee6fa526154,nv,5,7904,white,black,mr m auto group,66000,60500,Fri Jun 05 2015 05:00:00 GMT-0700 (PDT)
2014,Audi,S8,quattro,sedan,automatic,waud2afd3en003199,fl,49,18734,gray,brown,the collection,81000,81200,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2014,Audi,RS 7,Prestige quattro,sedan,automatic,wuaw2bfc6en902943,ca,47,1998,white,black,chapman performance autos llc,104000,104000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Audi,A7,Premium Plus quattro,sedan,automatic,wauwgafc6en133270,fl,5,4420,black,black,the collection,52700,51000,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2014,BMW,6 Series,650i,convertible,automatic,wbayp9c55ed169017,nv,43,26731,—,black,financial services remarketing (lease),55900,59750,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2010,Maserati,GranTurismo Convertible,Base,granturismo convertible,automatic,zam45kma1a0052963,fl,45,4700,blue,beige,the collection,74000,67000,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2015,Cadillac,Escalade,Luxury,suv,automatic,1gys3bkjxfr227406,nv,47,9383,black,black,mr m auto group,69000,63000,Fri Jun 05 2015 05:00:00 GMT-0700 (PDT)
2014,Jaguar,XJ,XJL Portfolio,sedan,automatic,sajwa2gz7e8v66660,tx,49,13406,white,black,the hertz corporation,58000,57100,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT)
2014,Jaguar,XJ,XJL Portfolio,sedan,automatic,sajwa2gz6e8v67217,tx,48,18431,white,tan,hopper motorplex inc,58200,53250,Wed Jun 03 2015 03:15:00 GMT-0700 (PDT)
2014,Mercedes-Benz,E-Class,E63 AMG 4MATIC,sedan,automatic,wddhf9cb9ea942509,ca,29,19481,silver,black,the hertz corporation,63000,63000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Base,suv,automatic,wp1aa2a24ela95373,fl,5,6173,white,black,the collection,55900,55500,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Base,suv,automatic,wp1aa2a28ela95375,fl,5,5121,white,black,the collection,56200,53500,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2014,Toyota,Land Cruiser,Base,suv,automatic,jtmhy7aj9e4024535,tx,39,13363,white,black,flag/cotroneo auto group,58200,64000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2013,BMW,7 Series,750Li,sedan,automatic,wbaye8c51dd132710,nv,42,16616,black,black,financial services remarketing (lease),50800,50750,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2013,Lexus,LX 570,Base,suv,automatic,jtjhy7ax6d4093196,ca,37,53349,white,beige,j star fiat & maserati of anaheim hills,54000,54500,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,S,sedan,automatic,wp0ab2a71dl060377,ca,43,40836,black,black,high bid trading co inc,62000,61500,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera S,coupe,automatic,wp0ab2a96ds121861,ca,47,9986,blue,black,the auto gallery,79000,85000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,Panamera,Base,sedan,automatic,wp0aa2a77dl016208,ca,47,14825,black,beige,sports trend auto sales,56700,59500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,Panamera,GTS,sedan,automatic,wp0af2a74dl076514,tx,42,42385,black,black,flag/reeves import motorca,72000,67000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2015,GMC,Sierra 2500HD,Denali,crew cab,automatic,1gt120eg8ff160136,mi,5,12630,black,black,kevins marysville auto sales inc,48200,51000,Thu Jun 18 2015 02:30:00 GMT-0700 (PDT)
2015,GMC,Yukon XL,SLT,suv,automatic,1gks2hkc9fr296444,fl,4,16082,red,brown,gm remarketing,50500,53300,Tue Jun 16 2015 02:15:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,coupe,automatic,scbfr7zaxcc071569,ca,42,18170,black,black,auto gallery,118000,120000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Maserati,GranTurismo,S Automatic,coupe,automatic,zam45kla4c0061872,ca,49,4210,black,beige,palm desert auto,76000,74000,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,Base,sedan,automatic,wp0aa2a79cl070950,ca,39,37147,white,black,prestige auto,49700,51500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,S,sedan,automatic,wp0ab2a70cl062040,ca,39,38683,white,black,prestige auto,53000,57000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2015,Porsche,Macan,S,suv,automatic,wp1ab2a56flb54724,ca,48,14991,black,black,ubs wholesale,56100,55000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2009,Chevrolet,Corvette,ZR1,coupe,manual,1g1yr26rx95800727,tx,46,11993,blue,black,vroom,59100,56000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2009,Maserati,GranTurismo,S,coupe,automatic,zamhj45a390045368,fl,38,32829,black,black,braman honda of palm beach,54300,51700,Thu Jun 04 2015 02:40:00 GMT-0700 (PDT)
2014,BMW,M6,Base,convertible,automatic,wbslz9c59edz78472,ca,28,6835,—,black,financial services remarketing (lease),84000,80000,Tue Jun 09 2015 05:30:00 GMT-0700 (PDT)
2014,Audi,Q7,TDI Prestige quattro,suv,automatic,wa1vmafexed020415,fl,43,9779,brown,beige,johnson lexus of raleigh,55300,53600,Thu Jun 04 2015 02:45:00 GMT-0700 (PDT)
2014,Audi,RS 5,quattro,coupe,automatic,wuac6afr1ea901342,ca,49,3012,gray,gray,chapman performance autos llc,65000,65500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,Audi,RS 5,quattro,convertible,automatic,wuac6afh4en900573,ca,38,24643,black,black,american road leasing inc,61000,62000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2007,Bentley,Continental GT,Base,coupe,automatic,scbcr73w07c042126,tx,33,77632,gray,black,midwest diesel trucks llc,49200,51000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2014,BMW,X6 M,Base,suv,automatic,5ymgz0c50e0c40789,pa,35,27756,black,red,financial services remarketing (lease),71000,69000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2015,BMW,M4,Base,convertible,manual,wbs3u9c57fp967307,pa,5,73,—,red,r hollenshead auto sales inc,72000,78000,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2014,Chevrolet,Corvette Stingray,Base,coupe,manual,1g1ya2d77e5117144,ca,43,5574,black,black,mercedes benz of south bay,48100,51000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Jaguar,XJ,XJL Portfolio,sedan,automatic,sajwa2gz8e8v70314,fl,44,14224,white,beige,palm beach motor cars,55300,55000,Wed Jul 08 2015 07:20:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salwr2ef9ea301031,ca,46,35693,black,black,jaguar land rover north scottsdale,66000,67500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,Autobiography,suv,automatic,salgv2tf0ea171109,pa,35,35627,—,brown,r hollenshead auto sales inc,112000,99500,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2wf1ea335818,ca,47,8101,brown,beige,newport coast auto com,69000,69000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,S,suv,automatic,wp1ab2a29ela58977,tx,45,4493,white,tan,flag/reeves import motorca,65000,63500,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Turbo S,suv,automatic,wp1ac2a25ela87485,tx,42,3606,black,brown,stevinson imports inc,97000,95000,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT)
2013,Audi,S6,Prestige,sedan,automatic,wauf2afc6dn156447,pa,49,21946,black,black,r hollenshead auto sales inc,52800,58000,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2015,Chevrolet,Suburban,LTZ,suv,automatic,1gnsckkc8fr513012,ga,46,22484,black,black,ars/budget rac of atlanta,51700,51500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2013,Ford,F-150,SVT Raptor,supercrew,automatic,1ftfw1r64dfd21645,pa,49,28574,—,black,r hollenshead auto sales inc,49600,50250,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2013,Jaguar,XJ,XJL Supercharged,sedan,automatic,sajwa2ge1dmv41160,fl,44,23970,blue,brown,palm beach motor cars,52700,54100,Thu Jun 04 2015 02:15:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover,HSE,suv,automatic,salgs2df3da110391,pa,41,22833,black,gray,r hollenshead auto sales inc,80000,78000,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,SL-Class,SL550,convertible,automatic,wddjk7da3df005874,ca,37,10674,red,beige,auto & truck village inc,71000,71000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,coupe,automatic,scbfr7za7cc075014,ca,36,37878,gray,black,global european motorcars llc,105000,108000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,Turbo,sedan,automatic,wp0ac2a72cl091083,ca,39,18005,black,black,rusnak westlake porsche,79000,77000,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2009,Audi,R8,quattro,coupe,automatic,wuaau342x9n001486,ca,45,26261,charcoal,black,symbolic motor cars,77000,76500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2015,Ram,2500,Laramie,crew cab,automatic,3c6ur5fl4fg646336,fl,4,4,black,black,fca us llc,48000,50400,Mon Jun 08 2015 05:30:00 GMT-0700 (PDT)
2014,BMW,X6 M,Base,suv,automatic,5ymgz0c50e0c40730,ca,35,6036,white,red,high bid trading co inc,75000,67500,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2014,Chevrolet,Corvette Stingray,Base,coupe,automatic,1g1yf2d79e5106065,ca,5,1606,red,brown,newport auto group inc,56200,56000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,Ford,Shelby GT500,Base,coupe,manual,1zvbp8jz5e5248655,pa,46,2391,red,black,adcock brothers inc,56100,57700,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2014,Mercedes-Benz,E-Class,E550,convertible,automatic,wddkk7df1ef223829,ca,43,9762,gray,black,mercedes benz of encino,54100,54000,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2013,BMW,M5,Base,sedan,automatic,wbsfv9c55dc773342,ca,41,47641,black,black,high bid trading co inc,56900,56500,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,Base,sedan,automatic,wp0aa2a77dl010621,fl,35,36895,silver,gray,asanka cars.com inc,54600,54500,Thu Jun 04 2015 04:40:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a20dla71691,ca,43,25319,black,black,rusnak pasadena jaguar sterling pasadena,66000,64000,Thu Jun 04 2015 05:00:00 GMT-0700 (PDT)
2011,Mercedes-Benz,CL-Class,CL63 AMG,coupe,automatic,wddej7eb3ba027282,ca,38,46905,gray,black,mercedes benz of encino,51600,50500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2014,BMW,6 Series Gran Coupe,650i,sedan,automatic,wba6b2c58ed129463,md,44,7653,black,black,the hertz corporation,63000,62000,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2014,Ford,Shelby GT500,Base,coupe,manual,1zvbp8jz3e5269682,pa,5,20907,black,black,my car llc,52200,52500,Fri Jun 05 2015 02:30:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salwr2ef4ea322210,ca,46,5994,gray,red,land rover north america llc,70000,71500,Thu Jun 04 2015 05:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,suv,automatic,1gnscckcxfr513809,ga,37,21279,white,brown,ars/budget rac of atlanta,50900,50500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,suv,automatic,1gnscckc6fr511698,ga,43,22900,black,black,ars/budget rac of atlanta,50700,50500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,suv,automatic,1gnscckc3fr514851,ga,46,15909,silver,black,ars/easy car leasing llc dba brac of birmingham,51300,50500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,suv,automatic,1gnskckc9fr540440,mo,46,22866,white,black,budget rent a car/kansas city funding llc,52400,52000,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2015,Chevrolet,Suburban,LTZ,suv,automatic,1gnsckkc2fr518559,ga,45,18987,white,brown,ars/budget rac of atlanta,52200,52500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2013,Toyota,Land Cruiser,Base,suv,automatic,jtmhy7aj0d4012871,fl,42,31381,gray,black,onesource/toyota of melbourne,54800,53500,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,GMC,Sierra 2500HD,Denali,crew cab,automatic,1gt120e8xff116731,tx,48,21263,black,beige,td auto finance,54400,52500,Wed Jun 10 2015 03:00:00 GMT-0700 (PDT)
2015,GMC,Sierra 3500HD,Denali,crew cab,automatic,1gt424e87ff150520,va,49,24039,white,black,r addington company,53100,51200,Thu Jun 04 2015 02:35:00 GMT-0700 (PDT)
2012,Porsche,911,Turbo,convertible,manual,wp0cd2a99cs773133,fl,47,26136,white,black,ferco motors corp,88000,85100,Fri Jun 12 2015 02:25:00 GMT-0700 (PDT)
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,suv,automatic,4jgdf6ee1fa477767,tx,4,13104,black,black,the hertz corporation,64000,66000,Wed Jun 10 2015 03:00:00 GMT-0700 (PDT)
2014,BMW,X5,xDrive50i,suv,automatic,5uxkr6c53e0j72344,nv,42,19647,black,brown,unique autos,62000,59000,Fri Jun 05 2015 04:55:00 GMT-0700 (PDT)
2014,Chevrolet,Corvette Stingray,Base,convertible,manual,1g1yc3d77e5134137,fl,5,3805,blue,black,nimnicht chevrolet company,55800,55000,Tue Jun 09 2015 02:10:00 GMT-0700 (PDT)
2015,Cadillac,Escalade,Luxury,SUV,automatic,1gys4mkjxfr597134,nv,41,6867,gray,black,mr m auto group,72000,69500,Fri Jun 05 2015 05:00:00 GMT-0700 (PDT)
2014,Lexus,LX 570,Base,suv,automatic,jtjhy7ax2e4141097,fl,35,20403,black,black,fields bmw,69000,68000,Tue Jun 16 2015 02:10:00 GMT-0700 (PDT)
2013,BMW,M5,Base,sedan,automatic,wbsfv9c5xdc772669,nv,44,23249,silver,black,unique autos,63000,64750,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,suv,automatic,1gnskckc9fr500536,co,38,29282,black,black,ars/budget of omaha,51700,50900,Wed Jun 10 2015 04:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,GL-Class,GL550 4MATIC,suv,automatic,4jgdf7de2da230987,nv,37,22733,black,black,las vegas motorcars llc,64000,64000,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2012,BMW,6 Series,650i xDrive,coupe,automatic,wbalx5c57cc894494,ma,42,12975,silver,black,financial services remarketing (lease),47200,50600,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2015,Hyundai,Equus,Ultimate,sedan,automatic,kmhgh4jh4fu098515,fl,5,1536,gray,black,hyundai motor america/co car,52500,55000,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,Hyundai,Equus,Ultimate,sedan,automatic,kmhgh4jh3fu099753,fl,5,28,black,beige,hyundai motor america/co car,52500,50000,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2014,Audi,A8,L TDI quattro,sedan,automatic,waurmafd3en001873,ma,38,17341,gray,black,audi warwick,62000,57000,Tue Jun 09 2015 03:00:00 GMT-0700 (PDT)
2015,BMW,X5,xDrive50i,suv,automatic,5uxkr6c55f0j76252,oh,49,6111,white,black,bmw north america,65000,63500,Tue Jun 16 2015 07:00:00 GMT-0700 (PDT)
2015,BMW,M6,Base,convertible,automatic,wbslz9c5xfd651239,pa,49,5948,black,gray,r hollenshead auto sales inc,105000,98000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2015,BMW,M4,Base,coupe,automatic,wbs3r9c52fk329402,fl,27,5713,—,black,financial services remarketing (lease),67000,73000,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2015,BMW,X5,sDrive35i,suv,automatic,5uxkr2c54f0h37374,ca,5,2156,white,black,financial services remarketing (lease),52400,52000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2015,BMW,4 Series,428i,convertible,automatic,wba3v5c5xfp751963,fl,49,6979,gray,—,financial services remarketing (lease),49000,50000,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2015,BMW,5 Series,535i,sedan,automatic,wba5b1c56fd921120,oh,49,6925,blue,—,bmw north america,53300,52600,Tue Jun 16 2015 07:00:00 GMT-0700 (PDT)
2015,BMW,M4,Base,coupe,manual,wbs3r9c54fk329143,pa,49,2198,black,black,bmw of towson,69000,67000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,S,suv,automatic,wp1ab2a2xdla85216,nv,5,29705,black,black,iautohaus,57100,56250,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2013,Porsche,Panamera,Base,sedan,automatic,wp0aa2a78dl011146,nv,41,25641,black,tan,beverly hills porsche,56600,51750,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2013,Porsche,Boxster,S,convertible,manual,wp0cb2a80ds133617,fl,47,13570,black,black,the collection,53300,50600,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera,coupe,manual,wp0aa2a94ds106746,pa,39,14789,blue,beige,porsche financial services,64000,62000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,4,sedan,automatic,wp0aa2a7xdl015585,nv,37,17983,white,black,beverly hills porsche,61000,58000,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera S,coupe,manual,wp0ab2a92ds120528,pa,49,1842,black,black,porsche financial services,84000,82500,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,GTS,sedan,automatic,wp0af2a73dl075368,pa,41,49354,—,black,r hollenshead auto sales inc,69000,66000,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2012,BMW,6 Series,650i xDrive,convertible,automatic,wbalz5c5xcdx64634,fl,49,11708,black,—,financial services remarketing (lease),52100,53000,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,BMW,6 Series,650i,convertible,automatic,wbalz3c50cdl72315,nv,41,10319,gray,black,financial services remarketing (lease),47000,50000,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2015,GMC,Yukon,SLT,suv,automatic,1gks2bkc1fr189353,nv,5,6222,white,black,riverton elko chevrolet buick gmc cadillac,53200,54000,Fri Jun 12 2015 05:00:00 GMT-0700 (PDT)
2015,Infiniti,QX80,Base,suv,automatic,jn8az2ne1f9082761,nv,5,147,black,brown,wells fargo dealer services,69000,75000,Fri Jun 12 2015 05:00:00 GMT-0700 (PDT)
2015,Jaguar,F-TYPE,R,coupe,automatic,sajwa6da3fmk11225,oh,48,6860,red,black,jaguar north america llc,88000,87750,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,S-Class,S600,sedan,automatic,wddng7gb8ca446371,ga,4,38767,black,black,mercedes benz of buckhead,58300,57500,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2012,Porsche,911,Carrera Black Edition,coupe,manual,wp0aa2a9xcs788188,pa,39,20434,black,black,rjk auto brokers llc,56100,59750,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2011,Audi,R8,5.2 quattro Spyder,convertible,manual,wuatnafg8bn001480,ca,49,17391,—,black,vw credit,100000,89000,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Mercedes-Benz,SLS AMG,Base,coupe,automatic,wddrj7ha8ba005184,mi,5,5690,red,black,kevins marysville auto sales inc,128000,126250,Thu Jun 18 2015 02:30:00 GMT-0700 (PDT)
2011,Mercedes-Benz,SL-Class,SL63 AMG,convertible,automatic,wdbsk7aa9bf161433,fl,36,58380,white,black,mercedes benz of tampa,48500,50600,Thu Jun 11 2015 02:45:00 GMT-0700 (PDT)
2011,Mercedes-Benz,G-Class,G55 AMG,suv,automatic,wdcyc7bf0bx190522,nv,49,35642,white,beige,las vegas motorcars llc,78000,79500,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2011,Porsche,Panamera,4S,sedan,automatic,wp0ab2a79bl060916,ca,37,44017,white,black,audi beverly hills,48900,51500,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2010,Chevrolet,Corvette,ZR1,coupe,manual,1g1yn2dt9a5801222,pa,49,3983,red,beige,adcock brothers inc,66000,65000,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT)
2010,Nissan,GT-R,Base,coupe,automatic,jn1ar5ef8am231133,fl,39,44852,white,gray,reeves import motorcars inc,54500,52700,Thu Jun 11 2015 02:45:00 GMT-0700 (PDT)
2015,Lexus,GX 460,Base,suv,automatic,jtjbm7fx3f5099979,ga,5,3900,white,tan,jim ellis,51500,51800,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2vf7fa601796,oh,48,12284,—,beige,land rover north america llc,83000,60500,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2008,Audi,R8,quattro,coupe,manual,wuaau34248n005533,nv,44,5621,gray,beige,unique autos,82000,83250,Thu Jun 11 2015 07:30:00 GMT-0700 (PDT)
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,suv,automatic,4jgdf6ee7fa461752,ga,45,18208,black,black,sixt rent a car llc,62000,58000,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
